lot_area,neighborhood,overall_quality,overall_condition,year_built,basement_area,first_floor_area,second_floor_area,full_bath,half_bath,bedrooms,kitchens,garage_area,pool_area,sale_price
14137,Gilbert,5,5,1996,1348.0,1384,0,2,0,3,1,404.0,0,177900
21872,Gilbert,7,5,1996,729.0,729,717,2,1,3,1,406.0,0,175000
4923,StoneBr,8,5,2001,1593.0,1593,0,1,1,0,1,682.0,0,286000
6264,StoneBr,8,5,1997,1664.0,1682,0,1,1,1,1,528.0,0,247900
5395,StoneBr,8,5,1993,1337.0,1337,0,2,0,2,1,462.0,0,180000
5070,StoneBr,8,5,1992,1280.0,1280,0,2,0,2,1,506.0,0,180000
10839,Gilbert,6,5,1997,926.0,926,678,2,1,3,1,470.0,0,181000
11184,Gilbert,6,5,1998,932.0,932,701,2,1,3,1,460.0,0,183000
8000,Gilbert,6,5,1995,773.0,773,885,2,1,3,1,431.0,0,188000
10832,Gilbert,7,5,1994,712.0,1086,809,2,1,3,1,409.0,0,194500
14067,Gilbert,6,5,1991,836.0,851,858,2,1,3,1,416.0,0,185000
4671,StoneBr,8,5,1988,1228.0,1228,0,2,0,2,1,472.0,0,189000
5950,StoneBr,8,5,1989,1337.0,1337,0,2,0,2,1,462.0,0,188500
13543,StoneBr,8,5,2005,1168.0,1168,1332,3,1,5,1,683.0,0,355000
11198,StoneBr,9,5,2005,1122.0,1134,1370,2,1,4,1,656.0,0,325000
15401,StoneBr,9,5,2004,1884.0,1884,0,2,0,2,1,670.0,0,387000
31220,Gilbert,6,2,1952,1632.0,1474,0,1,0,3,1,495.0,0,115000
8118,StoneBr,9,5,2007,1710.0,1710,0,2,0,2,1,557.0,0,334000
47280,Gilbert,6,5,1950,1488.0,1488,0,2,1,3,1,738.0,0,133000
20544,NWAmes,7,6,1986,791.0,1236,857,2,1,3,1,542.0,0,215000
12680,NWAmes,7,6,1988,1675.0,1688,0,2,0,2,1,528.0,0,226500
12090,NWAmes,6,6,1981,1422.0,1422,0,2,0,3,1,576.0,0,175500
10825,NWAmes,7,7,1983,1260.0,1260,0,2,0,3,1,598.0,0,181900
18559,NWAmes,7,5,1978,2048.0,2064,0,2,0,3,1,550.0,0,235000
14450,NWAmes,7,5,1979,1782.0,1782,0,2,0,3,1,551.0,0,220000
12227,NWAmes,6,7,1977,1330.0,1542,1330,2,1,4,1,619.0,0,272000
13068,NWAmes,6,5,1976,1211.0,1211,0,2,0,3,1,461.0,0,161000
15611,NWAmes,5,6,1977,1126.0,1126,0,2,0,3,1,540.0,0,175000
10400,NWAmes,7,6,1980,738.0,1277,767,2,1,3,1,489.0,0,185000
9743,NWAmes,5,6,1969,720.0,720,588,1,1,3,1,484.0,0,146900
12511,NWAmes,7,7,1978,1420.0,1420,1420,2,1,4,1,1314.0,0,292500
11361,NWAmes,6,5,1976,1193.0,1523,0,2,0,3,1,478.0,0,180000
10400,NWAmes,6,5,1976,1444.0,1444,0,2,0,2,1,473.0,0,159900
10480,NWAmes,7,6,1976,803.0,1098,866,2,1,4,1,483.0,0,205000
10000,NWAmes,5,6,1973,1176.0,1178,0,1,1,3,1,439.0,0,157000
14311,NWAmes,8,5,1996,1236.0,1236,1104,2,1,4,1,787.0,0,306000
9000,NAmes,5,5,1974,896.0,896,896,2,2,4,2,480.0,0,133000
9750,NAmes,6,8,1969,1054.0,1054,0,1,1,3,1,460.0,0,151000
10295,NAmes,4,6,1969,936.0,936,0,1,0,2,1,288.0,0,111900
7560,NAmes,5,5,1971,864.0,864,0,1,0,3,1,576.0,0,123000
12735,NAmes,4,5,1972,864.0,864,0,1,0,3,1,576.0,0,111250
4060,NAmes,6,5,1998,1405.0,1337,0,2,0,2,1,511.0,0,181000
1680,BrDale,6,5,1973,483.0,483,504,1,1,2,1,264.0,0,103400
1680,BrDale,6,5,1973,483.0,483,504,1,1,2,1,264.0,0,100000
1890,BrDale,6,6,1972,483.0,483,504,1,1,2,1,352.0,0,100500
1869,BrDale,6,6,1970,483.0,483,504,1,1,2,1,280.0,0,106000
1680,BrDale,6,5,1971,483.0,483,504,1,1,2,1,264.0,0,85400
1680,BrDale,6,3,1971,483.0,483,504,1,1,2,1,264.0,0,89500
1680,BrDale,5,5,1972,630.0,630,672,2,1,3,1,264.0,0,111750
4043,NPkVill,6,6,1977,1069.0,1069,0,2,0,2,1,440.0,0,140000
2308,NPkVill,6,6,1975,855.0,855,601,2,1,4,1,460.0,0,143000
2529,NPkVill,7,6,1977,1055.0,1055,0,2,0,2,1,440.0,0,148500
9477,NAmes,5,5,1966,864.0,892,0,1,0,3,1,264.0,0,110000
12444,NridgHt,8,5,2008,1932.0,1932,0,2,0,2,1,774.0,0,394617
12474,NridgHt,10,5,2007,1682.0,1742,590,2,1,3,1,846.0,0,426000
14803,NridgHt,10,5,2007,2078.0,2084,0,2,0,2,1,1220.0,0,385000
14948,NridgHt,9,5,2008,1452.0,1476,1237,2,1,3,1,858.0,0,446261
12704,NridgHt,8,5,2007,1582.0,1582,0,2,0,3,1,905.0,0,317500
13891,NridgHt,8,5,2007,1710.0,1710,0,2,0,2,1,866.0,0,372402
13693,NridgHt,8,5,2007,2418.0,2464,0,2,1,4,1,650.0,0,417500
14418,NridgHt,9,5,2007,1950.0,1950,0,2,0,2,1,706.0,0,383000
13418,NridgHt,9,5,2006,1850.0,1850,898,2,1,4,1,850.0,0,390000
12539,NridgHt,10,5,2005,1620.0,1632,1158,2,1,4,1,1150.0,0,460000
12151,NridgHt,9,5,2005,1414.0,1414,917,2,1,3,1,1003.0,0,379000
8899,NridgHt,8,5,2007,948.0,948,1140,2,1,4,1,656.0,0,250000
10574,NridgHt,8,5,2004,1148.0,1170,1162,2,1,4,1,756.0,0,316000
12720,NridgHt,10,5,2003,2535.0,2470,0,1,1,1,1,789.0,144,615000
13688,NridgHt,9,5,2003,1572.0,1572,1096,2,1,3,1,726.0,0,412500
10625,NridgHt,7,5,2003,998.0,1006,1040,2,1,3,1,871.0,0,284000
10845,NridgHt,8,5,2003,1603.0,1575,0,2,0,2,1,732.0,0,284000
16900,NridgHt,8,5,2001,1479.0,1515,1134,2,1,4,1,746.0,0,421250
16451,NridgHt,8,5,2003,1765.0,1804,886,2,1,4,1,795.0,0,370000
10110,NridgHt,9,5,2008,1858.0,1866,0,2,0,2,1,870.0,0,336860
8769,NridgHt,9,5,2008,1702.0,1702,0,1,1,1,1,1052.0,0,367294
12304,NridgHt,7,5,2005,1367.0,1367,0,2,0,2,1,484.0,0,192000
12677,NridgHt,8,5,2003,1518.0,1518,0,1,1,1,1,588.0,0,274000
8849,NridgHt,9,5,2005,1684.0,1684,0,2,0,2,1,564.0,0,266000
8232,NridgHt,9,5,2007,1800.0,1800,0,2,0,2,1,944.0,0,370967
6240,NridgHt,8,5,2006,1342.0,1342,0,2,0,2,1,550.0,0,234250
6240,NridgHt,8,5,2006,1342.0,1342,0,2,0,2,1,550.0,0,219500
2448,NridgHt,7,5,2003,764.0,764,862,2,1,2,1,474.0,0,155000
2448,NridgHt,7,5,2003,764.0,764,862,2,1,2,1,474.0,0,154000
8198,NridgHt,7,5,2004,1358.0,1358,0,2,0,2,1,484.0,0,207000
3940,Blmngtn,7,5,2003,1415.0,1455,0,2,0,2,1,644.0,0,195000
3940,Blmngtn,7,5,2004,1393.0,1576,0,2,0,2,1,668.0,0,219990
3182,Blmngtn,7,5,2005,1346.0,1504,0,2,0,2,1,437.0,0,191000
3182,Blmngtn,7,5,2007,1266.0,1266,0,2,0,2,1,388.0,0,159895
3710,Blmngtn,7,5,2007,1146.0,1246,0,2,0,2,1,428.0,0,187687
9024,Gilbert,6,5,2004,789.0,813,702,2,1,3,1,393.0,0,179000
7415,Gilbert,6,5,2004,839.0,864,729,2,1,3,1,398.0,0,193000
9587,Gilbert,7,5,2005,856.0,1166,0,2,0,2,1,400.0,0,190000
8029,Gilbert,6,5,2005,728.0,728,728,2,1,3,1,400.0,0,176000
8010,Gilbert,7,5,2002,840.0,840,880,2,1,3,1,400.0,0,188000
8396,Gilbert,7,5,2003,847.0,847,1139,2,1,4,1,434.0,0,213000
7301,NridgHt,7,6,2007,1350.0,1358,0,2,0,2,1,484.0,0,217300
10261,Gilbert,6,5,2000,936.0,962,830,2,1,3,1,451.0,0,186500
8220,Gilbert,7,5,2000,982.0,1008,884,2,1,3,1,431.0,0,226750
15384,Gilbert,7,5,2004,788.0,788,702,2,1,3,1,388.0,0,184000
7750,Gilbert,7,5,2002,707.0,707,707,2,1,3,1,403.0,0,176000
12460,Gilbert,7,5,1999,1037.0,1037,1285,2,1,4,1,400.0,0,225000
8390,Gilbert,7,5,1999,831.0,873,778,2,1,3,1,450.0,0,185900
9660,NoRidge,8,5,1997,1173.0,1182,1017,2,1,3,1,516.0,0,284500
9200,NoRidge,8,5,1998,1470.0,1470,1160,2,1,4,1,696.0,0,315000
14260,NoRidge,8,5,2000,1145.0,1145,1053,2,1,4,1,836.0,0,250000
11000,NoRidge,9,5,2000,1519.0,1533,639,2,1,4,1,687.0,0,291000
11675,NoRidge,8,5,1998,1982.0,2006,0,2,0,2,1,938.0,0,350000
10990,NoRidge,7,5,1996,1064.0,1064,1061,2,1,4,1,576.0,0,279500
11929,NoRidge,8,7,1995,1242.0,1251,1250,2,1,4,1,751.0,0,290000
10437,NoRidge,8,6,1995,2109.0,2113,0,2,1,2,1,839.0,0,350000
10542,NoRidge,7,5,1993,1311.0,1325,1093,2,1,3,1,983.0,0,341000
10010,NoRidge,7,5,1993,1080.0,1108,1089,2,1,4,1,783.0,0,287500
10944,NoRidge,7,5,1994,1223.0,1223,904,2,1,3,1,525.0,0,271000
14303,NoRidge,8,5,1994,1986.0,1987,0,2,0,2,1,691.0,0,301500
11932,Somerst,8,5,2007,1580.0,1580,0,2,0,3,1,830.0,0,235128
14598,Somerst,6,5,2007,894.0,894,1039,2,1,4,1,668.0,0,214000
11957,Somerst,8,5,2006,1574.0,1574,0,2,0,3,1,824.0,0,232000
13253,Somerst,7,5,2006,1578.0,1578,0,2,0,3,1,642.0,0,240000
14587,Somerst,9,5,2008,1498.0,1506,0,2,0,2,1,592.0,0,264132
10206,Somerst,8,5,2007,1563.0,1563,0,2,0,3,1,758.0,0,245000
12274,Somerst,7,5,2008,1417.0,1428,0,2,0,3,1,554.0,0,227680
9801,Somerst,8,5,2007,1341.0,1341,520,3,0,3,1,851.0,0,257000
9428,Somerst,8,5,2007,955.0,955,919,2,1,3,1,880.0,0,297900
10037,Somerst,8,5,2006,1460.0,1460,0,2,0,3,1,480.0,0,247000
8640,Somerst,8,5,2007,1363.0,1372,0,2,0,3,1,588.0,0,212700
8640,Somerst,7,5,2007,1372.0,1372,0,2,0,3,1,529.0,0,250580
11639,Somerst,7,5,2007,1428.0,1428,0,2,0,3,1,480.0,0,182000
9803,Somerst,7,5,2005,866.0,866,902,2,1,3,1,603.0,0,226700
9375,Somerst,8,5,2003,1053.0,1053,939,2,1,3,1,648.0,0,250000
10625,Somerst,7,5,2005,1026.0,1026,932,2,1,3,1,936.0,0,250000
10800,Somerst,8,5,2007,1034.0,1050,1028,2,1,3,1,836.0,0,339750
8125,Somerst,7,6,2007,813.0,822,843,2,1,3,1,562.0,0,205950
10625,Somerst,8,5,2007,1660.0,1660,0,2,0,3,1,660.0,0,256000
7500,Somerst,7,5,2007,1218.0,1218,0,2,0,2,1,462.0,0,230348
8791,Somerst,6,5,2003,864.0,864,864,2,1,3,1,673.0,0,207500
7500,SawyerW,7,5,2004,1080.0,1080,0,1,0,3,1,0.0,0,141000
10110,SawyerW,6,5,2003,835.0,835,861,2,1,3,1,542.0,0,188000
12774,SawyerW,7,5,2003,835.0,835,828,2,1,3,1,478.0,0,192500
13072,SawyerW,6,5,2005,1175.0,1175,0,1,0,3,1,0.0,0,146000
13695,SawyerW,5,5,2004,1114.0,1114,0,1,1,3,1,576.0,0,159000
13695,SawyerW,6,5,2003,1114.0,1114,0,1,0,3,1,576.0,0,155000
8366,SawyerW,6,5,2004,798.0,798,842,2,1,3,1,520.0,0,173000
9260,SawyerW,7,5,2007,1162.0,1162,0,2,0,3,1,483.0,0,170000
8453,SawyerW,6,5,1995,754.0,754,855,2,1,3,1,525.0,0,182000
8480,SawyerW,6,5,1993,886.0,886,794,2,1,3,1,474.0,0,163000
8125,SawyerW,6,5,1994,1408.0,1679,0,2,0,3,1,575.0,0,193500
14565,SawyerW,7,5,1994,832.0,832,825,2,1,3,1,483.0,0,189000
8450,SawyerW,6,5,2001,827.0,827,850,2,1,3,1,627.0,0,190500
8285,SawyerW,7,5,1992,836.0,844,893,2,1,3,1,506.0,0,175000
7153,SawyerW,6,5,1991,1278.0,1294,0,2,0,3,1,496.0,0,179200
9291,SawyerW,6,5,1993,832.0,832,878,2,1,3,1,506.0,0,187000
8012,SawyerW,6,5,1993,1604.0,1617,0,2,0,2,1,533.0,0,193000
7892,SawyerW,6,5,1993,1199.0,1199,0,2,0,2,1,530.0,0,153900
9100,Sawyer,5,5,1963,984.0,984,0,1,0,3,1,384.0,0,128000
12968,Sawyer,5,6,1962,912.0,912,0,1,0,2,1,352.0,0,144000
8100,Sawyer,5,8,1961,864.0,864,0,1,0,3,1,420.0,0,135000
8450,Sawyer,5,5,1968,890.0,890,0,1,0,3,1,308.0,0,115000
6360,Sawyer,5,5,1963,864.0,864,0,1,0,3,1,276.0,0,119916
6768,Sawyer,6,8,1961,912.0,912,0,1,0,3,1,288.0,0,142000
19508,Veenker,6,5,1974,1430.0,1430,0,2,0,3,1,484.0,0,192000
10759,Sawyer,5,4,1972,1001.0,1001,640,2,0,4,1,490.0,0,140000
9205,NoRidge,6,5,1990,930.0,1364,1319,2,1,4,1,473.0,0,290000
11025,NoRidge,9,5,1993,1848.0,1827,959,2,1,4,1,636.0,0,372500
4282,Somerst,7,5,2004,1391.0,1391,0,2,0,2,1,530.0,0,196000
4017,Somerst,7,5,2006,625.0,625,625,2,1,2,1,625.0,0,171900
3435,Somerst,7,5,2004,1235.0,1245,0,2,0,1,1,495.0,0,178000
3180,Somerst,6,5,2005,600.0,600,600,2,1,2,1,480.0,0,165000
3180,Somerst,7,5,2007,689.0,703,689,2,0,2,1,540.0,0,146000
3604,Somerst,7,5,2007,689.0,703,689,2,0,2,1,540.0,0,146000
2280,Somerst,7,5,1999,744.0,757,744,2,1,3,1,440.0,0,179400
2280,Somerst,6,5,1999,744.0,757,792,2,1,3,1,440.0,0,172900
4765,Somerst,9,5,2000,1614.0,1638,0,2,0,2,1,495.0,0,300000
4538,Somerst,9,5,2001,1310.0,1310,0,1,1,1,1,545.0,0,285000
4385,Somerst,9,5,2001,1419.0,1419,0,1,1,2,1,588.0,0,290000
4109,Somerst,9,5,1999,1557.0,1557,0,2,0,2,1,484.0,0,305000
5119,Somerst,9,5,1999,1698.0,1709,0,2,0,2,1,506.0,0,328900
2160,Somerst,7,5,1999,600.0,624,628,2,1,2,1,462.0,0,160000
2160,Somerst,7,5,1999,672.0,684,720,2,1,3,1,462.0,0,170000
10646,Somerst,7,5,2001,858.0,872,917,2,1,3,1,546.0,0,223000
2645,Somerst,8,5,1999,960.0,962,624,2,1,3,1,480.0,0,170000
2645,Somerst,8,5,1999,960.0,962,645,2,1,3,1,480.0,0,200000
3951,Somerst,10,5,1998,970.0,1469,924,2,1,2,1,846.0,0,345000
14963,Veenker,8,5,1996,1260.0,1288,0,1,1,1,1,500.0,0,245500
11064,Veenker,8,5,1995,1230.0,1239,0,1,1,1,1,477.0,0,217500
10846,Veenker,8,5,1993,1719.0,1719,0,1,1,1,1,473.0,0,324000
11120,Veenker,6,6,1984,1232.0,1232,0,2,0,3,1,516.0,0,162500
24572,Veenker,9,3,1977,994.0,1599,1345,2,2,3,1,864.0,0,150000
16280,Veenker,8,9,1976,1426.0,1671,0,3,0,3,1,550.0,0,290000
7500,Somerst,7,5,2002,952.0,952,860,2,1,3,1,469.0,0,205000
10400,NWAmes,7,6,1970,1304.0,1682,0,2,0,3,1,530.0,0,174000
11104,NWAmes,6,6,1969,1427.0,1427,0,2,0,4,1,516.0,0,183000
11050,NWAmes,6,5,1968,1740.0,1740,0,1,1,4,1,512.0,0,150000
11040,NWAmes,6,7,1971,1258.0,1258,0,2,0,3,1,528.0,0,145000
15387,NWAmes,7,7,1967,1620.0,1620,0,2,0,4,1,578.0,0,215000
9750,NWAmes,5,6,1965,1625.0,1625,0,2,0,4,2,484.0,0,140500
10800,NWAmes,6,7,1974,1522.0,1548,1066,2,1,4,1,624.0,0,240000
8814,NAmes,5,6,1968,732.0,732,732,1,1,4,1,470.0,0,141000
8872,NAmes,5,8,1965,912.0,912,0,1,0,2,1,576.0,0,147000
8125,NAmes,5,7,1965,912.0,925,0,1,0,3,1,576.0,0,135000
11072,NAmes,5,5,1965,1728.0,1728,0,2,0,6,2,576.0,0,145000
13101,NAmes,5,5,1965,1728.0,1728,0,2,0,6,2,576.0,0,142600
9246,NWAmes,5,5,1973,1656.0,1656,0,2,0,4,2,506.0,0,135000
13355,NWAmes,7,6,1971,825.0,845,825,1,1,4,1,464.0,0,170000
8963,NWAmes,8,9,1976,1142.0,1175,1540,3,1,4,1,831.0,0,299800
9120,NWAmes,6,6,1974,901.0,943,933,2,1,4,1,540.0,0,185000
9130,NWAmes,6,8,1966,800.0,800,832,1,1,4,1,484.0,0,173000
12122,NAmes,7,9,1961,944.0,999,0,1,0,3,1,588.0,0,178400
9900,NWAmes,7,5,1968,832.0,1098,880,2,1,4,1,486.0,0,176000
7785,NAmes,5,5,1956,0.0,1014,0,1,0,2,1,267.0,0,98000
8593,NAmes,4,6,1957,907.0,907,0,1,0,3,1,352.0,0,109008
8475,NAmes,4,7,1956,952.0,952,0,1,0,2,1,283.0,0,135750
8700,NAmes,5,6,1963,1120.0,1128,0,2,0,3,1,525.0,0,155000
10175,NAmes,6,5,1964,1425.0,1425,0,2,0,3,1,576.0,0,180500
9020,NAmes,6,7,1966,1127.0,1165,0,1,1,3,1,490.0,0,174900
9200,NAmes,6,6,1965,1136.0,1136,0,1,0,3,1,384.0,0,140000
8250,NAmes,6,7,1964,1092.0,1092,0,1,0,3,1,504.0,0,145000
9350,NAmes,5,8,1965,1219.0,1265,0,2,0,3,1,502.0,0,179900
9020,NAmes,6,5,1964,1248.0,1350,0,1,1,3,1,520.0,0,168500
9900,NAmes,5,5,1961,1114.0,1114,0,1,0,3,1,451.0,0,140000
10007,NAmes,5,7,1959,1053.0,1053,0,1,1,3,1,312.0,0,145500
10721,NAmes,6,6,1959,1252.0,1252,0,1,0,3,1,528.0,0,142000
12493,NAmes,4,5,1960,1100.0,1100,0,1,0,3,1,312.0,0,141000
11332,NAmes,5,7,1960,1118.0,1118,0,1,0,3,1,264.0,0,153000
6627,BrkSide,3,6,1949,0.0,720,0,1,0,2,1,287.0,0,72500
4130,BrkSide,3,6,1935,270.0,729,0,1,0,2,1,0.0,0,52000
7420,BrkSide,5,6,1939,991.0,1077,0,1,0,2,2,205.0,0,118000
4882,BrkSide,4,7,1937,348.0,453,453,1,0,2,1,231.0,0,87000
9600,NAmes,5,6,1960,1296.0,1496,0,2,0,3,1,450.0,0,141500
9600,NAmes,6,5,1950,1032.0,1032,220,1,0,3,1,288.0,0,119000
9600,NAmes,5,8,1950,572.0,1337,0,1,0,3,1,264.0,0,141500
9600,NAmes,6,6,1955,992.0,1661,0,1,0,3,1,377.0,0,165500
7584,NAmes,5,5,1953,1036.0,1036,0,1,0,3,1,312.0,0,112900
13700,NAmes,7,6,1965,864.0,902,918,1,2,4,1,492.0,0,201800
10197,NAmes,6,5,1961,1362.0,1362,0,1,1,3,1,504.0,0,163000
7875,NAmes,5,6,1961,1144.0,1144,0,1,0,3,1,456.0,0,139950
8400,NAmes,6,9,1962,1319.0,1537,0,1,1,3,1,462.0,0,174000
9150,NAmes,6,5,1962,1099.0,1431,0,1,0,3,1,296.0,0,165000
14670,NAmes,6,7,1966,1104.0,1104,884,2,1,4,1,480.0,0,227000
7390,NAmes,5,7,1955,1098.0,1098,0,1,0,3,1,260.0,0,135000
9204,NAmes,5,5,1963,1144.0,1144,0,1,1,3,1,336.0,0,124000
7763,NAmes,5,7,1962,931.0,1283,0,1,0,3,1,506.0,0,140000
8856,NAmes,5,4,1957,1176.0,1176,0,1,0,3,1,292.0,0,136500
9840,NAmes,5,7,1959,1248.0,1440,0,2,0,2,1,480.0,0,185000
9120,NAmes,6,6,1958,1261.0,1261,0,1,0,3,1,433.0,0,163000
13200,NAmes,6,6,1958,1395.0,1570,0,1,0,3,1,441.0,0,166800
9000,NAmes,6,5,1956,1196.0,1196,0,1,0,2,1,297.0,0,139000
11900,NAmes,6,5,1957,1392.0,1392,0,1,1,3,1,458.0,0,166000
9464,NAmes,6,7,1958,1080.0,1080,0,1,0,3,1,288.0,0,136000
10425,NAmes,5,5,1956,1104.0,1104,0,1,0,3,1,384.0,0,133000
11556,NAmes,5,6,1952,720.0,882,0,1,0,2,1,240.0,0,116000
9373,NAmes,5,6,1953,1152.0,1152,0,1,1,3,1,636.0,0,137500
12774,NAmes,5,5,1953,984.0,950,0,1,0,2,1,400.0,0,130000
14250,NAmes,6,5,1957,998.0,1790,0,2,0,3,1,540.0,0,180000
7350,NAmes,5,7,1951,952.0,952,0,1,0,2,1,840.0,0,139000
7677,NAmes,5,5,1953,773.0,773,0,1,0,2,1,240.0,0,110000
8838,NAmes,5,3,1957,0.0,1764,0,2,1,4,1,301.0,0,100000
8480,NAmes,5,5,1947,832.0,832,384,1,0,2,1,336.0,0,118500
12436,NAmes,5,5,1957,1824.0,1824,0,2,0,5,2,484.0,0,146000
10122,OldTown,4,6,1948,0.0,869,0,1,0,1,1,390.0,0,89900
7506,OldTown,5,8,1925,747.0,747,412,1,0,3,1,288.0,0,114000
10930,NAmes,5,6,1945,913.0,1048,510,1,1,3,1,288.0,0,140000
5400,OldTown,4,7,1940,672.0,672,0,1,0,2,1,308.0,0,86900
10836,OldTown,5,5,1922,892.0,1254,182,1,0,3,1,1488.0,0,139000
10800,OldTown,4,7,1900,0.0,694,600,2,0,3,2,0.0,0,106250
9247,NAmes,6,6,1962,858.0,858,858,1,1,4,1,490.0,0,171000
10180,NAmes,5,6,1968,912.0,1044,0,1,1,3,1,372.0,0,139000
11355,NAmes,7,7,1958,1312.0,1312,0,1,1,3,1,495.0,0,186000
10920,NAmes,6,5,1960,1253.0,1253,0,1,1,2,1,352.0,0,157000
12929,NAmes,6,6,1960,1081.0,1081,0,1,0,3,1,401.0,0,148000
27650,NAmes,7,7,1960,585.0,2069,0,2,0,4,1,505.0,0,242000
8892,NAmes,5,7,1953,105.0,910,0,1,0,3,1,414.0,0,116000
7200,NAmes,5,7,1951,876.0,876,0,1,0,2,1,576.0,0,94000
7200,NAmes,5,5,1950,0.0,1048,0,1,0,3,1,420.0,0,98300
7910,NAmes,5,5,1960,1075.0,1507,0,2,0,4,1,404.0,0,127000
8000,NAmes,5,6,1959,1256.0,1256,0,1,1,3,1,311.0,0,159000
8000,NAmes,5,5,1962,1027.0,1027,0,1,0,3,1,299.0,0,125900
7931,NAmes,5,6,1960,1269.0,1269,0,1,1,3,1,308.0,0,155000
8064,NAmes,6,6,1948,768.0,819,501,2,0,3,1,576.0,0,138000
6390,NAmes,6,7,1954,936.0,984,0,1,0,2,1,280.0,0,112500
7227,NAmes,6,6,1954,832.0,832,0,1,0,2,1,528.0,0,105500
7200,NAmes,6,5,1954,854.0,854,424,1,0,4,1,240.0,0,127500
8513,NAmes,5,5,1961,1800.0,1800,0,2,0,6,2,0.0,0,130000
7200,NAmes,5,6,1955,768.0,1024,564,1,1,3,1,480.0,0,150000
7200,NAmes,5,7,1954,825.0,825,0,1,0,2,1,350.0,0,109500
7056,NAmes,6,5,1963,780.0,983,813,1,1,4,1,483.0,0,140000
9760,NAmes,6,6,1964,780.0,798,813,1,1,4,1,442.0,0,167900
7590,NAmes,5,5,1963,1117.0,1117,0,1,0,3,1,264.0,0,136870
9836,OldTown,6,5,2008,192.0,1133,0,1,0,3,1,308.0,0,143000
5232,OldTown,5,5,1925,680.0,764,0,1,0,2,1,504.0,0,73000
10440,OldTown,5,8,1904,650.0,958,581,2,0,3,1,686.0,0,157500
9184,OldTown,5,7,1948,780.0,948,375,1,0,3,1,400.0,0,122600
4800,OldTown,5,5,1910,680.0,680,680,1,0,2,1,330.0,0,111000
10440,OldTown,6,7,1920,1510.0,1584,1208,2,0,5,1,520.0,0,256000
4800,OldTown,5,4,1940,672.0,672,0,1,0,2,1,256.0,0,64000
6000,OldTown,6,7,1915,728.0,728,728,1,1,4,1,308.0,0,139500
11426,OldTown,4,6,1910,828.0,828,658,2,0,3,2,0.0,0,118000
11426,OldTown,7,5,2003,1362.0,1362,720,2,1,3,1,484.0,0,200000
7628,OldTown,4,6,1940,801.0,1095,561,2,0,2,1,440.0,0,119164
7308,OldTown,5,5,1920,936.0,960,780,1,0,2,1,225.0,0,122250
5400,OldTown,7,6,1920,931.0,1027,0,1,0,2,1,0.0,0,120000
10800,OldTown,6,6,1940,884.0,884,552,2,0,3,2,828.0,0,155000
6756,OldTown,5,6,1910,481.0,899,0,1,0,2,1,200.0,0,78000
5914,OldTown,5,9,1890,684.0,684,396,1,0,3,1,0.0,0,95000
6000,OldTown,5,5,1948,789.0,789,0,1,0,2,1,250.0,0,115000
12000,OldTown,5,7,1948,924.0,1122,0,1,0,2,1,528.0,0,147000
9000,OldTown,5,6,1946,904.0,904,595,1,0,3,1,869.0,0,140000
7311,OldTown,2,5,1946,407.0,407,0,1,0,1,1,297.0,0,46500
6000,OldTown,5,6,1957,928.0,928,0,1,0,3,1,288.0,0,112500
6000,OldTown,4,7,1954,901.0,901,0,1,0,2,1,281.0,0,107900
12205,OldTown,3,1,1949,448.0,1588,0,2,0,5,1,0.0,0,65000
18386,OldTown,7,9,1880,1470.0,1675,1818,3,0,3,1,870.0,0,295000
9142,OldTown,5,5,1900,797.0,830,797,2,0,4,2,420.0,0,139500
12665,OldTown,5,8,1915,876.0,876,540,1,1,4,1,720.0,0,153900
5350,OldTown,7,8,1920,624.0,730,720,1,0,3,1,288.0,0,132000
4571,OldTown,5,5,1916,624.0,624,720,1,0,4,1,513.0,0,98000
9143,OldTown,5,7,1900,346.0,709,308,1,0,2,1,308.0,0,114000
9600,OldTown,5,5,1920,973.0,1377,973,2,0,4,2,393.0,0,130000
9600,OldTown,6,5,1917,735.0,1134,924,1,1,3,1,396.0,0,129500
6000,OldTown,5,9,1905,572.0,884,656,1,1,3,1,0.0,0,129400
9600,OldTown,7,9,1928,689.0,689,689,2,0,3,1,360.0,0,161000
10800,OldTown,6,7,1905,482.0,1221,691,2,0,3,2,672.0,0,163000
6300,OldTown,6,6,1914,742.0,742,742,2,0,3,1,0.0,0,128000
5250,OldTown,8,5,1872,684.0,938,1215,2,0,4,1,0.0,0,122000
5700,OldTown,7,7,1926,572.0,572,539,1,0,2,1,288.0,0,116900
13500,OldTown,10,9,1893,1237.0,1521,1254,3,1,3,1,880.0,0,325000
11340,OldTown,2,1,1920,723.0,723,363,1,0,2,1,400.0,0,55000
10800,OldTown,7,7,1890,1313.0,1313,1182,2,0,5,1,342.0,0,184000
9750,OldTown,5,6,1959,984.0,984,0,1,0,2,1,308.0,0,110000
12150,OldTown,5,5,1954,1050.0,1050,745,2,0,4,1,352.0,0,131500
12702,OldTown,5,5,1956,0.0,882,0,1,0,2,1,308.0,0,97000
8516,OldTown,4,6,1958,869.0,1093,0,1,0,2,1,308.0,0,115500
7111,BrkSide,5,7,1928,1008.0,1143,0,1,0,2,1,288.0,0,138000
7425,BrkSide,7,7,1945,672.0,1195,473,1,1,3,1,252.0,0,108000
9100,BrkSide,5,6,1930,742.0,779,0,1,0,2,1,308.0,0,79500
